client_id,client_name,region,contract_type,consumption_kwh,billing_date,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage,estacion,consumption_outlier,co2_emissions_outlier,cost_per_kwh_outlier,total_cost_outlier,renewable_energy_percentage_outlier,meses
6057,blevins and sons,sur,residencial,1314.0,2024-07-17,1744.58,0.12,157.68,17.0,Verano,False,False,False,False,False,7
6058,walton-lee,sur,residencial,2274.0,2024-07-25,798.67,0.15,341.1,33.0,Verano,False,False,False,False,False,7
6059,stevens ltd,este,comercial,7150.0,2024-03-02,902.27,0.16,1144.0,36.0,Primavera,False,False,False,False,False,3
6060,wright-floyd,sur,comercial,7956.0,2024-07-22,1036.7,0.23,1829.88,74.0,Verano,False,False,False,False,False,7
6061,roman group,sur,residencial,8050.0,2024-08-13,1749.21,0.21,1690.5,93.0,Verano,False,False,False,False,False,8
6062,"gray, mullins and ramirez",oeste,residencial,7650.0,2024-01-21,448.61,0.19,1453.5,64.0,Invierno,False,False,False,False,False,1
6063,"harrison, romero and morse",sur,residencial,2725.0,2024-02-18,70.53,0.15,408.75,16.0,Invierno,False,False,False,False,False,2
6064,morgan-hernandez,centro,comercial,2068.0,2024-06-18,540.89,0.23,475.64,48.0,Verano,False,False,False,False,False,6
6065,"whitehead, deleon and davis",este,comercial,2642.0,2024-02-04,792.71,0.15,396.3,33.0,Invierno,False,False,False,False,False,2
6066,mitchell plc,norte,residencial,2146.0,2024-05-11,1877.49,0.24,515.04,76.0,Primavera,False,False,False,False,False,5
6067,martin plc,centro,comercial,176.0,2024-11-05,1584.07,0.11,19.36,36.0,Otoño,False,False,False,False,False,11
6068,"tyler, young and rivera",oeste,comercial,2322.0,2024-09-06,907.12,0.13,301.86,70.0,Otoño,False,False,False,False,False,9
6069,"krueger, lopez and branch",este,comercial,3272.0,2024-05-29,691.38,0.15,490.8,0.0,Primavera,False,False,False,False,False,5
6070,"williams, rosales and lopez",sur,comercial,8266.0,2024-07-15,892.9,0.21,1735.86,56.0,Verano,False,False,False,False,False,7
6071,mclaughlin group,centro,comercial,861.0,2024-03-10,1533.06,0.1,86.10000000000001,82.0,Primavera,False,False,False,False,False,3
6072,bailey group,centro,comercial,4031.0,2024-10-03,874.93,0.19,765.89,41.0,Otoño,False,False,False,False,False,10
6073,parks group,oeste,comercial,4807.0,2024-09-26,764.5,0.23,1105.61,7.0,Otoño,False,False,False,False,False,9
6074,lowe and sons,oeste,residencial,1714.0,2024-02-18,1504.55,0.21,359.94,11.0,Invierno,False,False,False,False,False,2
6075,white-frye,oeste,comercial,731.0,2024-03-14,219.46,0.13,95.03,58.0,Primavera,False,False,False,False,False,3
6076,martinez-gilbert,sur,residencial,7454.0,2024-10-04,1107.62,0.14,1043.5600000000002,33.0,Otoño,False,False,False,False,False,10
6077,armstrong and sons,centro,residencial,1366.0,2024-07-12,1002.8,0.1,136.6,74.0,Verano,False,False,False,False,False,7
6078,gutierrez-wilkerson,norte,residencial,5999.0,2024-08-22,1197.82,0.12,719.88,10.0,Verano,False,False,False,False,False,8
6079,richmond-cooper,centro,comercial,4362.0,2024-05-18,552.02,0.24,1046.88,67.0,Primavera,False,False,False,False,False,5
6080,estrada ltd,centro,comercial,5734.0,2024-08-28,361.56,0.21,1204.14,90.0,Verano,False,False,False,False,False,8
6081,ford llc,este,comercial,9960.0,2024-02-21,1273.14,0.17,1693.2,89.0,Invierno,False,False,False,False,False,2
6082,"powell, mccoy and ramirez",norte,comercial,6795.0,2024-06-03,1150.62,0.21,1426.95,69.0,Verano,False,False,False,False,False,6
6083,"campbell, robinson and parks",centro,residencial,6652.0,2024-02-04,1325.72,0.16,1064.32,40.0,Invierno,False,False,False,False,False,2
6084,thompson-graham,sur,comercial,9926.0,2024-02-22,1708.4,0.23,2282.98,5.0,Invierno,False,False,False,False,False,2
6085,rivera and sons,sur,comercial,4316.0,2024-01-16,1144.88,0.11,474.76,67.0,Invierno,False,False,False,False,False,1
6086,solis ltd,este,comercial,5787.0,2024-03-13,252.7,0.22,1273.14,40.0,Primavera,False,False,False,False,False,3
6087,thomas-nelson,sur,residencial,5530.0,2024-07-02,1663.78,0.16,884.8000000000001,29.0,Verano,False,False,False,False,False,7
6088,porter plc,oeste,comercial,6414.0,2024-09-20,1240.97,0.19,1218.66,68.0,Otoño,False,False,False,False,False,9
6089,"mendoza, torres and jackson",sur,comercial,8541.0,2024-01-07,859.74,0.23,1964.43,74.0,Invierno,False,False,False,False,False,1
6090,mccullough-travis,sur,residencial,734.0,2024-07-06,116.17,0.22,161.48,98.0,Verano,False,False,False,False,False,7
6091,reed and sons,oeste,residencial,6200.0,2024-07-04,1666.96,0.11,682.0,39.0,Verano,False,False,False,False,False,7
6092,"reese, camacho and ramirez",centro,residencial,4632.0,2024-04-25,1470.02,0.21,972.72,49.0,Primavera,False,False,False,False,False,4
6093,"robinson, daniels and hensley",oeste,comercial,3580.0,2024-09-12,1919.43,0.11,393.8,75.0,Otoño,False,False,False,False,False,9
6094,west-powers,centro,residencial,8464.0,2024-07-14,1077.0,0.2,1692.8000000000002,12.0,Verano,False,False,False,False,False,7
6095,davis-anderson,centro,comercial,1199.0,2024-03-24,1808.98,0.16,191.84,68.0,Primavera,False,False,False,False,False,3
6096,anderson inc,centro,comercial,202.0,2024-05-31,1479.88,0.14,28.28,49.0,Primavera,False,False,False,False,False,5
6097,bray ltd,norte,comercial,6102.0,2024-11-01,137.6,0.21,1281.4199999999998,85.0,Otoño,False,False,False,False,False,11
6098,"rodriguez, turner and carroll",este,residencial,5583.0,2024-08-16,1757.65,0.18,1004.94,5.0,Verano,False,False,False,False,False,8
6099,miller-mccoy,sur,residencial,571.0,2024-09-21,1208.2,0.14,79.94000000000001,23.0,Otoño,False,False,False,False,False,9
6100,smith plc,este,comercial,4140.0,2024-02-29,1631.48,0.12,496.8,44.0,Invierno,False,False,False,False,False,2
6101,nolan-mata,centro,comercial,5959.0,2024-03-28,1194.65,0.12,715.0799999999999,47.0,Primavera,False,False,False,False,False,3
6102,rodriguez-lawrence,centro,residencial,2259.0,2024-08-31,144.62,0.12,271.08,25.0,Verano,False,False,False,False,False,8
6103,"castro, kelley and potts",este,comercial,1878.0,2024-09-28,1273.8,0.24,450.72,69.0,Otoño,False,False,False,False,False,9
6104,"quinn, moore and thompson",centro,comercial,8397.0,2024-03-07,1404.79,0.15,1259.55,22.0,Primavera,False,False,False,False,False,3
6105,"gill, peters and johnson",norte,comercial,9718.0,2024-06-07,50.72,0.25,2429.5,94.0,Verano,False,False,False,False,False,6
6106,"king, walsh and hayes",norte,residencial,5941.0,2024-05-28,1486.69,0.25,1485.25,75.0,Primavera,False,False,False,False,False,5
6107,"burton, frank and garcia",norte,comercial,6545.0,2024-03-25,794.99,0.19,1243.55,6.0,Primavera,False,False,False,False,False,3
6108,juarez-lambert,sur,comercial,9587.0,2024-02-27,1792.01,0.19,1821.53,69.0,Invierno,False,False,False,False,False,2
6109,robinson-taylor,sur,comercial,4581.0,2024-03-08,1904.63,0.25,1145.25,53.0,Primavera,False,False,False,False,False,3
6110,morgan llc,oeste,comercial,9130.0,2024-08-10,79.51,0.15,1369.5,12.0,Verano,False,False,False,False,False,8
6111,"barker, hart and wilson",sur,comercial,3086.0,2024-06-15,1887.35,0.16,493.76,25.0,Verano,False,False,False,False,False,6
6112,jensen-ritter,este,residencial,4482.0,2024-02-26,278.62,0.19,851.58,27.0,Invierno,False,False,False,False,False,2
6113,"harmon, morgan and diaz",sur,residencial,2902.0,2024-10-20,249.74,0.19,551.38,7.0,Otoño,False,False,False,False,False,10
6114,"sanders, kim and morales",centro,residencial,1756.0,2024-07-04,1408.13,0.2,351.20000000000005,28.0,Verano,False,False,False,False,False,7
6115,"doyle, rangel and morgan",este,comercial,2033.0,2024-04-20,204.37,0.24,487.92,28.0,Primavera,False,False,False,False,False,4
6116,nguyen-snyder,este,residencial,1524.0,2024-01-30,199.74,0.12,182.88,28.0,Invierno,False,False,False,False,False,1
6117,"sullivan, rivera and miller",sur,comercial,6515.0,2024-02-22,621.83,0.14,912.1,30.0,Invierno,False,False,False,False,False,2
6118,craig-ferguson,sur,comercial,9036.0,2024-07-21,1726.53,0.21,1897.56,72.0,Verano,False,False,False,False,False,7
6119,hernandez-scott,este,comercial,7201.0,2024-10-02,979.77,0.15,1080.15,27.0,Otoño,False,False,False,False,False,10
6120,burns-bell,centro,comercial,4044.0,2024-08-23,899.76,0.25,1011.0,32.0,Verano,False,False,False,False,False,8
6121,"larson, howe and wilson",norte,residencial,7298.0,2024-04-03,480.74,0.15,1094.7,77.0,Primavera,False,False,False,False,False,4
6122,"bass, lin and oconnor",sur,comercial,1975.0,2024-02-12,1342.61,0.16,316.0,82.0,Invierno,False,False,False,False,False,2
6123,hernandez inc,sur,comercial,861.0,2024-09-13,1785.58,0.16,137.76,94.0,Otoño,False,False,False,False,False,9
6124,snow-willis,centro,comercial,725.0,2024-06-02,665.84,0.22,159.5,32.0,Verano,False,False,False,False,False,6
6125,garza-sims,este,residencial,1479.0,2024-07-31,1801.33,0.14,207.06000000000003,51.0,Verano,False,False,False,False,False,7
6126,scott-lester,norte,comercial,1525.0,2024-03-13,1256.44,0.24,366.0,53.0,Primavera,False,False,False,False,False,3
6127,bush group,sur,comercial,9555.0,2024-05-07,1092.96,0.23,2197.65,33.0,Primavera,False,False,False,False,False,5
6128,king-williams,norte,residencial,4273.0,2024-03-30,554.95,0.24,1025.52,15.0,Primavera,False,False,False,False,False,3
6129,"olsen, bell and smith",norte,residencial,4164.0,2024-03-26,731.82,0.25,1041.0,85.0,Primavera,False,False,False,False,False,3
6130,"rodriguez, thomas and romero",centro,comercial,9252.0,2024-08-04,97.3,0.2,1850.4,18.0,Verano,False,False,False,False,False,8
6131,"schmidt, murphy and valenzuela",oeste,comercial,325.0,2024-07-30,1281.71,0.19,61.75,54.0,Verano,False,False,False,False,False,7
6132,"swanson, frazier and lopez",centro,comercial,1593.0,2024-10-25,1886.75,0.22,350.46,71.0,Otoño,False,False,False,False,False,10
6133,"armstrong, brown and rose",oeste,comercial,2496.0,2024-01-09,823.2,0.18,449.28,20.0,Invierno,False,False,False,False,False,1
6134,moss llc,oeste,comercial,3935.0,2024-10-31,440.27,0.19,747.65,58.0,Otoño,False,False,False,False,False,10
6135,"jackson, nicholson and nichols",este,comercial,5413.0,2024-01-01,117.0,0.24,1299.12,93.0,Invierno,False,False,False,False,False,1
6136,hawkins group,oeste,residencial,8741.0,2024-05-30,204.72,0.21,1835.61,53.0,Primavera,False,False,False,False,False,5
6137,carter group,centro,residencial,2616.0,2024-08-26,389.11,0.12,313.92,25.0,Verano,False,False,False,False,False,8
6138,anderson group,norte,comercial,7672.0,2024-04-14,925.07,0.24,1841.28,17.0,Primavera,False,False,False,False,False,4
6139,"duncan, adkins and jones",centro,residencial,218.0,2024-02-11,1446.04,0.22,47.96,71.0,Invierno,False,False,False,False,False,2
6140,baldwin plc,norte,residencial,1299.0,2024-07-28,1659.34,0.1,129.9,53.0,Verano,False,False,False,False,False,7
6141,sullivan and sons,norte,comercial,2316.0,2024-04-09,1039.43,0.12,277.92,41.0,Primavera,False,False,False,False,False,4
6142,gonzalez group,sur,residencial,4977.0,2024-05-31,1618.73,0.2,995.4,11.0,Primavera,False,False,False,False,False,5
6143,barnett-fischer,centro,comercial,9012.0,2024-06-09,623.91,0.18,1622.16,3.0,Verano,False,False,False,False,False,6
6144,bates llc,centro,comercial,7107.0,2024-09-03,1018.27,0.21,1492.47,65.0,Otoño,False,False,False,False,False,9
6145,weaver and sons,norte,comercial,3562.0,2024-09-25,1915.82,0.23,819.26,3.0,Otoño,False,False,False,False,False,9
6146,"owens, sutton and gardner",oeste,comercial,4446.0,2024-02-29,634.25,0.13,577.98,46.0,Invierno,False,False,False,False,False,2
6147,kelly-phillips,centro,residencial,4634.0,2024-10-23,1876.0,0.22,1019.48,75.0,Otoño,False,False,False,False,False,10
6148,"rosario, phillips and rosario",centro,comercial,4695.0,2024-08-08,799.74,0.22,1032.9,47.0,Verano,False,False,False,False,False,8
6149,freeman-hubbard,este,comercial,3981.0,2024-04-20,1801.51,0.19,756.39,88.0,Primavera,False,False,False,False,False,4
6150,"preston, thomas and hansen",sur,comercial,9719.0,2024-06-05,123.3,0.12,1166.28,22.0,Verano,False,False,False,False,False,6
6151,sharp and sons,norte,comercial,5947.0,2024-07-12,350.52,0.13,773.11,48.0,Verano,False,False,False,False,False,7
6152,"wilson, steele and vasquez",centro,comercial,6052.0,2024-02-18,1889.46,0.22,1331.44,24.0,Invierno,False,False,False,False,False,2
6153,"nichols, anderson and mitchell",sur,comercial,6423.0,2024-03-12,252.54,0.2,1284.6,86.0,Primavera,False,False,False,False,False,3
6154,"patel, reed and harris",sur,comercial,5693.0,2024-07-06,199.38,0.24,1366.32,4.0,Verano,False,False,False,False,False,7
6155,"blanchard, young and schaefer",norte,residencial,9688.0,2024-04-07,1236.35,0.13,1259.44,7.0,Primavera,False,False,False,False,False,4
6156,williams inc,oeste,residencial,6713.0,2024-05-26,1196.75,0.18,1208.34,16.0,Primavera,False,False,False,False,False,5
6157,murphy-carlson,este,comercial,3957.0,2024-02-05,1233.28,0.24,949.68,80.0,Invierno,False,False,False,False,False,2
6158,hanson-taylor,sur,comercial,7258.0,2024-04-09,301.95,0.15,1088.7,31.0,Primavera,False,False,False,False,False,4
6159,"king, solis and black",norte,residencial,1808.0,2024-05-10,1464.4,0.24,433.92,55.0,Primavera,False,False,False,False,False,5
6160,"meyers, jacobson and edwards",centro,residencial,369.0,2024-10-29,655.45,0.19,70.11,24.0,Otoño,False,False,False,False,False,10
6161,salazar ltd,sur,comercial,8617.0,2024-10-14,696.38,0.18,1551.06,23.0,Otoño,False,False,False,False,False,10
6162,"anderson, brooks and kelly",centro,comercial,3887.0,2024-06-12,1376.78,0.11,427.57,73.0,Verano,False,False,False,False,False,6
6163,chan-thompson,norte,residencial,1782.0,2024-01-10,491.94,0.22,392.04,19.0,Invierno,False,False,False,False,False,1
6164,ray group,sur,residencial,8985.0,2024-06-20,217.92,0.14,1257.9,86.0,Verano,False,False,False,False,False,6
6165,maldonado-young,sur,residencial,7625.0,2024-03-24,914.88,0.25,1906.25,12.0,Primavera,False,False,False,False,False,3
6166,taylor and sons,norte,residencial,5053.0,2024-01-02,1786.62,0.13,656.89,10.0,Invierno,False,False,False,False,False,1
6167,randolph group,oeste,residencial,4304.0,2024-01-07,789.34,0.21,903.84,57.0,Invierno,False,False,False,False,False,1
6168,cruz group,este,residencial,9466.0,2024-03-15,1715.38,0.19,1798.54,53.0,Primavera,False,False,False,False,False,3
6169,"carroll, hayes and henderson",sur,residencial,3242.0,2024-04-07,1951.58,0.12,389.04,55.0,Primavera,False,False,False,False,False,4
6170,smith ltd,oeste,residencial,425.0,2024-04-16,56.19,0.15,63.75,10.0,Primavera,False,False,False,False,False,4
6171,holt and sons,oeste,comercial,5012.0,2024-09-16,476.76,0.2,1002.4,71.0,Otoño,False,False,False,False,False,9
6172,"parker, bautista and young",oeste,comercial,1075.0,2024-10-28,711.55,0.24,258.0,4.0,Otoño,False,False,False,False,False,10
6173,"lopez, liu and johnson",oeste,comercial,2798.0,2024-06-23,1328.12,0.18,503.64,35.0,Verano,False,False,False,False,False,6
6174,nguyen ltd,oeste,comercial,4482.0,2024-10-26,1580.12,0.13,582.66,0.0,Otoño,False,False,False,False,False,10
6175,mitchell-robinson,oeste,comercial,217.0,2024-04-21,1214.33,0.11,23.87,83.0,Primavera,False,False,False,False,False,4
6176,johnson-johnson,este,residencial,981.0,2024-05-12,192.72,0.15,147.15,90.0,Primavera,False,False,False,False,False,5
6177,anderson-cox,sur,residencial,475.0,2024-10-16,1619.46,0.19,90.25,7.0,Otoño,False,False,False,False,False,10
6178,"perez, sanders and valencia",sur,comercial,8299.0,2024-01-09,1792.43,0.15,1244.85,58.0,Invierno,False,False,False,False,False,1
6179,mcconnell and sons,centro,residencial,4564.0,2024-04-02,1128.59,0.21,958.44,31.0,Primavera,False,False,False,False,False,4
6180,briggs-goodwin,sur,comercial,4939.0,2024-09-26,1385.75,0.13,642.07,40.0,Otoño,False,False,False,False,False,9
6181,pena inc,centro,residencial,1199.0,2024-03-01,223.78,0.24,287.76,41.0,Primavera,False,False,False,False,False,3
6182,jackson-perez,centro,comercial,5112.0,2024-10-11,765.72,0.24,1226.88,22.0,Otoño,False,False,False,False,False,10
6183,"bass, rich and miller",sur,comercial,2316.0,2024-06-05,1106.75,0.14,324.24,17.0,Verano,False,False,False,False,False,6
6184,jones ltd,este,comercial,1016.0,2024-10-26,1282.18,0.23,233.68,55.0,Otoño,False,False,False,False,False,10
6185,"clark, bryant and jenkins",sur,residencial,815.0,2024-01-17,109.51,0.11,89.65,39.0,Invierno,False,False,False,False,False,1
6186,morales group,oeste,residencial,2705.0,2024-02-25,609.51,0.18,486.9,16.0,Invierno,False,False,False,False,False,2
6187,mcfarland and sons,sur,comercial,9714.0,2024-06-23,411.29,0.15,1457.1,11.0,Verano,False,False,False,False,False,6
6188,johnson-morris,sur,residencial,4281.0,2024-07-03,1536.6,0.13,556.53,25.0,Verano,False,False,False,False,False,7
6189,"griffin, scott and moon",oeste,residencial,3430.0,2024-10-28,439.13,0.14,480.2000000000001,24.0,Otoño,False,False,False,False,False,10
6190,hunt-jones,oeste,residencial,3447.0,2024-03-22,426.1,0.13,448.11,75.0,Primavera,False,False,False,False,False,3
6191,rodriguez-simon,sur,residencial,4102.0,2024-04-13,1170.51,0.14,574.2800000000001,46.0,Primavera,False,False,False,False,False,4
6192,"moon, vang and hall",este,residencial,9684.0,2024-01-13,1302.32,0.11,1065.24,73.0,Invierno,False,False,False,False,False,1
6193,thomas-tran,este,comercial,8979.0,2024-02-23,1197.52,0.21,1885.59,79.0,Invierno,False,False,False,False,False,2
6194,"payne, mcneil and davis",centro,residencial,7175.0,2024-10-24,343.61,0.17,1219.75,93.0,Otoño,False,False,False,False,False,10
6195,lopez inc,este,residencial,7799.0,2024-09-05,167.94,0.21,1637.79,42.0,Otoño,False,False,False,False,False,9
6196,"perez, morgan and smith",este,comercial,5717.0,2024-08-16,1556.46,0.22,1257.74,51.0,Verano,False,False,False,False,False,8
6197,wells-smith,sur,residencial,7194.0,2024-03-16,1478.29,0.15,1079.1,69.0,Primavera,False,False,False,False,False,3
6198,"young, david and williams",este,residencial,709.0,2024-02-14,1595.42,0.22,155.98,57.0,Invierno,False,False,False,False,False,2
6199,"everett, gallagher and mcdonald",oeste,residencial,1122.0,2024-02-23,193.15,0.24,269.28,9.0,Invierno,False,False,False,False,False,2
6200,"gibson, acevedo and osborne",centro,residencial,7117.0,2024-06-20,1226.7,0.11,782.87,98.0,Verano,False,False,False,False,False,6
6201,hill-lopez,norte,comercial,8761.0,2024-08-23,514.9,0.12,1051.32,61.0,Verano,False,False,False,False,False,8
6202,harris plc,oeste,residencial,7517.0,2024-04-24,78.48,0.12,902.04,94.0,Primavera,False,False,False,False,False,4
6203,"carroll, hobbs and bates",este,comercial,1907.0,2024-04-09,284.76,0.23,438.61,42.0,Primavera,False,False,False,False,False,4
6204,garner-fields,oeste,comercial,3177.0,2024-05-11,1740.23,0.1,317.70000000000005,99.0,Primavera,False,False,False,False,False,5
6205,"bowman, warner and carr",norte,residencial,1091.0,2024-06-21,1995.05,0.24,261.84,48.0,Verano,False,False,False,False,False,6
